/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090118.2456.txt
 -35.02 180.07  973.  329.  11 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -35.1 N,   180.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      32.5594
      1.00000      32.5594
      3.00000      32.5594
      7.00000      27.0133
      10.0000      24.1981
      20.0000      18.9563
      30.0000      16.8715
      40.0000      15.4949
      50.0000      14.5511
      70.0000      17.4580
      100.000      27.4523
      150.000      33.5430
      200.000      39.6337
      250.000      45.7244
      300.000      45.7244
      350.000      45.7244
      400.000      47.9182
      450.000      46.4336
      500.000      44.6490
      550.000      43.5689
      600.000      43.5225
      650.000      41.9762
      700.000      39.5514
      750.000      39.1729
      800.000      38.9843
      850.000      38.4700
      875.000      38.4700
      900.000      38.4700
      925.000      38.4700
      950.000      38.4700
      975.000      38.4700
      1000.00      38.4700
      1020.00      38.4700
      1040.00      38.4700
      1060.00      38.4700
