/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090118.2516.txt
 -36.72 179.12  974.  162.  20 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -36.9 N,   180.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      31.9670
      1.00000      31.9670
      3.00000      31.9670
      7.00000      26.6950
      10.0000      24.1609
      20.0000      19.2760
      30.0000      17.1075
      40.0000      15.7031
      50.0000      14.6718
      70.0000      16.8882
      100.000      24.4952
      150.000      37.1736
      200.000      39.9462
      250.000      30.9021
      300.000      33.8438
      350.000      54.1358
      400.000      46.2708
      450.000      44.7130
      500.000      44.6715
      550.000      45.9950
      600.000      44.8100
      650.000      41.2600
      700.000      40.2164
      750.000      39.9643
      800.000      40.0036
      850.000      39.8540
      875.000      40.2050
      900.000      40.4033
      925.000      39.8933
      950.000      40.1200
      975.000      39.9550
      1000.00      39.9550
      1020.00      39.9550
      1040.00      39.9550
      1060.00      39.9550
