/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090109.2512.txt
  60.43 232.01  914.  331.  13 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   59.7 N,   232.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      96.2894
      1.00000      96.2894
      3.00000      96.2894
      7.00000      49.6743
      10.0000      35.6329
      20.0000      21.3600
      30.0000      18.3962
      40.0000      17.2223
      50.0000      16.4919
      70.0000      16.4369
      100.000      20.6526
      150.000      28.8910
      200.000      44.6281
      250.000      69.5178
      300.000      91.2784
      350.000      113.039
      400.000      115.877
      450.000      118.714
      500.000      118.533
      550.000      120.854
      600.000      121.618
      650.000      122.581
      700.000      120.560
      750.000      120.649
      800.000      121.202
      850.000      132.557
      875.000      131.087
      900.000      128.266
      925.000      126.275
      950.000      126.275
      975.000      126.275
      1000.00      126.275
      1020.00      126.275
      1040.00      126.275
      1060.00      126.275
