/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090120.2255.txt
 -51.21 171.09  976.  329.  15 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -52.1 N,   170.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      27.9827
      1.00000      27.9827
      3.00000      27.9827
      7.00000      25.4857
      10.0000      24.2389
      20.0000      21.3359
      30.0000      18.6493
      40.0000      17.0415
      50.0000      15.8625
      70.0000      14.9784
      100.000      19.4888
      150.000      25.5187
      200.000      35.5799
      250.000      46.1310
      300.000      46.8942
      350.000      47.6575
      400.000      47.7886
      450.000      46.9514
      500.000      52.9433
      550.000      56.2117
      600.000      48.1600
      650.000      45.7381
      700.000      45.5881
      750.000      46.0571
      800.000      45.7783
      850.000      45.6860
      875.000      45.3867
      900.000      44.5783
      925.000      43.5000
      950.000      44.1000
      975.000      44.1000
      1000.00      44.1000
      1020.00      44.1000
      1040.00      44.1000
      1060.00      44.1000
