/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090114.2255.txt
  45.30 199.95  938.  330.  11 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   44.5 N,   200.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      47.3016
      1.00000      47.3016
      3.00000      47.3016
      7.00000      31.6070
      10.0000      26.7661
      20.0000      20.5191
      30.0000      17.8757
      40.0000      16.3949
      50.0000      15.4891
      70.0000      16.9379
      100.000      23.6445
      150.000      31.8691
      200.000      45.4765
      250.000      66.1497
      300.000      76.8152
      350.000      87.4807
      400.000      123.380
      450.000      121.245
      500.000      120.940
      550.000      128.436
      600.000      140.213
      650.000      131.247
      700.000      120.293
      750.000      119.962
      800.000      118.022
      850.000      119.049
      875.000      119.049
      900.000      119.049
      925.000      119.049
      950.000      119.049
      975.000      119.049
      1000.00      119.049
      1020.00      119.049
      1040.00      119.049
      1060.00      119.049
