/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090109.2406.txt
  62.43 244.50  948.  330.  12 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   61.6 N,   245.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      112.520
      1.00000      112.520
      3.00000      112.520
      7.00000      55.1571
      10.0000      38.5325
      20.0000      21.5438
      30.0000      18.3967
      40.0000      17.2874
      50.0000      16.6123
      70.0000      16.4020
      100.000      19.8033
      150.000      27.3520
      200.000      42.1161
      250.000      67.3113
      300.000      89.6725
      350.000      112.034
      400.000      118.058
      450.000      120.460
      500.000      118.422
      550.000      120.263
      600.000      122.105
      650.000      123.946
      700.000      121.333
      750.000      122.312
      800.000      123.265
      850.000      125.375
      875.000      127.148
      900.000      127.707
      925.000      126.125
      950.000      126.125
      975.000      126.125
      1000.00      126.125
      1020.00      126.125
      1040.00      126.125
      1060.00      126.125
