/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090114.2420.txt
  38.99 201.21  937.  330.  13 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   38.8 N,   200.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      44.2116
      1.00000      44.2116
      3.00000      44.2116
      7.00000      29.9047
      10.0000      25.8947
      20.0000      20.1725
      30.0000      17.4679
      40.0000      15.9241
      50.0000      15.0995
      70.0000      18.4283
      100.000      27.3390
      150.000      37.4999
      200.000      52.9156
      250.000      69.3889
      300.000      92.6110
      350.000      115.833
      400.000      115.561
      450.000      115.773
      500.000      115.350
      550.000      113.614
      600.000      112.950
      650.000      115.382
      700.000      119.499
      750.000      123.615
      800.000      119.259
      850.000      120.325
      875.000      121.392
      900.000      124.008
      925.000      123.983
      950.000      123.983
      975.000      123.983
      1000.00      123.983
      1020.00      123.983
      1040.00      123.983
      1060.00      123.983
