/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090120.2420.txt
 -57.72 177.02  977.  330.  15 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -57.8 N,   177.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      27.4926
      1.00000      27.4926
      3.00000      27.4926
      7.00000      25.4572
      10.0000      24.4143
      20.0000      21.9807
      30.0000      19.1424
      40.0000      17.4180
      50.0000      16.2903
      70.0000      14.8496
      100.000      17.8625
      150.000      22.4489
      200.000      29.6434
      250.000      40.0547
      300.000      43.9383
      350.000      47.8219
      400.000      46.9650
      450.000      42.6015
      500.000      42.6028
      550.000      43.0250
      600.000      41.8111
      650.000      41.6757
      700.000      40.9125
      750.000      40.1117
      800.000      39.3110
      850.000      39.3330
      875.000      39.6350
      900.000      39.7700
      925.000      39.6017
      950.000      39.5883
      975.000      39.4933
      1000.00      39.4933
      1020.00      39.4933
      1040.00      39.4933
      1060.00      39.4933
