/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090120.2443.txt
 -59.75 178.77  977.  330.  14 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -59.7 N,   180.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      27.3567
      1.00000      27.3567
      3.00000      27.3567
      7.00000      25.4270
      10.0000      24.4898
      20.0000      22.2369
      30.0000      19.3034
      40.0000      17.5173
      50.0000      16.4064
      70.0000      14.8271
      100.000      17.3095
      150.000      21.5074
      200.000      27.8631
      250.000      37.8513
      300.000      39.7385
      350.000      41.6257
      400.000      43.5129
      450.000      40.9495
      500.000      41.2656
      550.000      42.5356
      600.000      41.8950
      650.000      41.6200
      700.000      40.4696
      750.000      39.3192
      800.000      39.8557
      850.000      39.6475
      875.000      39.5367
      900.000      39.5533
      925.000      39.7867
      950.000      39.8033
      975.000      40.0267
      1000.00      40.0267
      1020.00      40.0267
      1040.00      40.0267
      1060.00      40.0267
