/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090120.2602.txt
 -66.43 184.39  955.  330.  12 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -67.3 N,   185.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      26.9199
      1.00000      26.9199
      3.00000      26.9199
      7.00000      25.3509
      10.0000      24.8491
      20.0000      23.5659
      30.0000      20.0459
      40.0000      17.7882
      50.0000      16.6506
      70.0000      14.9420
      100.000      15.8693
      150.000      18.9898
      200.000      24.1902
      250.000      34.3652
      300.000      36.6701
      350.000      38.9750
      400.000      41.2100
      450.000      41.0720
      500.000      41.4750
      550.000      39.4244
      600.000      41.0475
      650.000      40.7078
      700.000      40.3680
      750.000      40.0283
      800.000      39.6886
      850.000      40.1500
      875.000      41.1233
      900.000      40.6200
      925.000      40.0350
      950.000      40.5683
      975.000      40.5683
      1000.00      40.5683
      1020.00      40.5683
      1040.00      40.5683
      1060.00      40.5683
