/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090123.2242.txt
 -36.63 183.65  989.  330.  16 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -36.9 N,   182.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      31.9670
      1.00000      31.9670
      3.00000      31.9670
      7.00000      26.6950
      10.0000      24.1609
      20.0000      19.2760
      30.0000      17.1075
      40.0000      15.7031
      50.0000      14.6718
      70.0000      16.9949
      100.000      25.9447
      150.000      34.8215
      200.000      43.6982
      250.000      52.5750
      300.000      52.5750
      350.000      52.5750
      400.000      48.1250
      450.000      46.6910
      500.000      45.4900
      550.000      46.2189
      600.000      53.1025
      650.000      50.5537
      700.000      50.1240
      750.000      48.6937
      800.000      47.2633
      850.000      47.2450
      875.000      40.9333
      900.000      40.2700
      925.000      39.3500
      950.000      39.0800
      975.000      38.9167
      1000.00      39.4667
      1020.00      39.4667
      1040.00      39.4667
      1060.00      39.4667
