/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090123.2301.txt
 -35.61 185.01  988.  331.  15 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -35.1 N,   185.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      32.5594
      1.00000      32.5594
      3.00000      32.5594
      7.00000      27.0133
      10.0000      24.1981
      20.0000      18.9563
      30.0000      16.8715
      40.0000      15.4949
      50.0000      14.5511
      70.0000      17.5293
      100.000      27.2255
      150.000      31.9379
      200.000      36.6502
      250.000      41.3625
      300.000      41.3625
      350.000      41.3625
      400.000      40.2831
      450.000      42.3128
      500.000      44.3425
      550.000      52.2194
      600.000      50.1719
      650.000      48.7956
      700.000      49.4414
      750.000      49.6650
      800.000      48.9487
      850.000      48.2325
      875.000      43.7717
      900.000      41.7183
      925.000      39.9267
      950.000      39.2633
      975.000      39.3425
      1000.00      39.7950
      1020.00      39.7950
      1040.00      39.7950
      1060.00      39.7950
