/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090109.2551.txt
  59.95 230.40  916.  329.  14 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   59.7 N,   230.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      96.2894
      1.00000      96.2894
      3.00000      96.2894
      7.00000      49.6743
      10.0000      35.6329
      20.0000      21.3600
      30.0000      18.3962
      40.0000      17.2223
      50.0000      16.4919
      70.0000      16.4539
      100.000      20.7775
      150.000      29.1088
      200.000      45.0626
      250.000      70.2247
      300.000      93.7333
      350.000      117.242
      400.000      117.559
      450.000      120.320
      500.000      121.554
      550.000      122.812
      600.000      121.400
      650.000      122.100
      700.000      122.448
      750.000      120.683
      800.000      123.935
      850.000      129.415
      875.000      130.300
      900.000      126.900
      925.000      126.210
      950.000      126.210
      975.000      126.210
      1000.00      126.210
      1020.00      126.210
      1040.00      126.210
      1060.00      126.210
