/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090114.2608.txt
  30.66 202.87  968.  330.  13 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   31.3 N,   202.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      40.4567
      1.00000      40.4567
      3.00000      40.4567
      7.00000      29.3047
      10.0000      25.3597
      20.0000      19.5035
      30.0000      16.7099
      40.0000      15.1474
      50.0000      14.8344
      70.0000      22.3345
      100.000      34.5423
      150.000      43.5421
      200.000      52.5419
      250.000      61.5417
      300.000      61.5417
      350.000      61.5417
      400.000      77.0050
      450.000      83.6780
      500.000      84.9040
      550.000      86.1300
      600.000      87.2850
      650.000      90.0300
      700.000      102.093
      750.000      122.093
      800.000      120.684
      850.000      116.080
      875.000      117.913
      900.000      117.937
      925.000      117.884
      950.000      117.832
      975.000      117.780
      1000.00      117.780
      1020.00      117.780
      1040.00      117.780
      1060.00      117.780
