/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090109.2214.txt
  55.99 248.59  967.  345.  16 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   55.9 N,   247.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      73.1592
      1.00000      73.1592
      3.00000      73.1592
      7.00000      41.8789
      10.0000      31.4940
      20.0000      21.0759
      30.0000      18.3536
      40.0000      17.0619
      50.0000      16.2374
      70.0000      16.6781
      100.000      21.2717
      150.000      29.5422
      200.000      46.2333
      250.000      71.1626
      300.000      85.2800
      350.000      99.3974
      400.000      122.809
      450.000      126.790
      500.000      125.262
      550.000      129.469
      600.000      128.978
      650.000      124.531
      700.000      126.428
      750.000      121.784
      800.000      121.905
      850.000      125.327
      875.000      136.550
      900.000      153.055
      925.000      152.250
      950.000      154.737
      975.000      161.535
      1000.00      161.535
      1020.00      161.535
      1040.00      161.535
      1060.00      161.535
