/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090128.2032.txt
 -10.07 262.14  976.  330.  13 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -10.4 N,   262.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      39.8182
      1.00000      39.8182
      3.00000      39.8182
      7.00000      30.4976
      10.0000      25.9845
      20.0000      18.1169
      30.0000      14.6193
      40.0000      13.2387
      50.0000      14.6110
      70.0000      30.5419
      100.000      48.3289
      150.000      57.4426
      200.000      66.5563
      250.000      75.6700
      300.000      75.6700
      350.000      75.6700
      400.000      96.7490
      450.000      91.1608
      500.000      85.5726
      550.000      79.9844
      600.000      67.6912
      650.000      70.3688
      700.000      62.7236
      750.000      71.3483
      800.000      66.9742
      850.000      62.6000
      875.000      61.9850
      900.000      54.1100
      925.000      51.4717
      950.000      51.3217
      975.000      51.3975
      1000.00      51.3975
      1020.00      51.3975
      1040.00      51.3975
      1060.00      51.3975
