/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090114.2442.txt
  37.20 201.58  939.  330.  14 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   36.9 N,   202.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      43.2342
      1.00000      43.2342
      3.00000      43.2342
      7.00000      29.5644
      10.0000      25.6886
      20.0000      20.0326
      30.0000      17.3081
      40.0000      15.7408
      50.0000      14.9879
      70.0000      19.1416
      100.000      28.9716
      150.000      40.1685
      200.000      56.6178
      250.000      74.5518
      300.000      92.4859
      350.000      110.420
      400.000      114.570
      450.000      113.895
      500.000      114.707
      550.000      114.474
      600.000      113.749
      650.000      113.441
      700.000      113.127
      750.000      113.197
      800.000      113.266
      850.000      114.521
      875.000      114.453
      900.000      115.040
      925.000      114.947
      950.000      114.730
      975.000      114.730
      1000.00      114.730
      1020.00      114.730
      1040.00      114.730
      1060.00      114.730
