/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090114.2338.txt
  41.95 200.63  945.  331.  13 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   42.6 N,   200.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      46.1424
      1.00000      46.1424
      3.00000      46.1424
      7.00000      30.8902
      10.0000      26.4278
      20.0000      20.4161
      30.0000      17.7511
      40.0000      16.2505
      50.0000      15.3581
      70.0000      17.3649
      100.000      24.7031
      150.000      33.3633
      200.000      47.6909
      250.000      67.2972
      300.000      73.2369
      350.000      79.1767
      400.000      94.3933
      450.000      111.197
      500.000      117.958
      550.000      123.273
      600.000      122.293
      650.000      125.182
      700.000      128.070
      750.000      130.959
      800.000      121.722
      850.000      117.762
      875.000      118.562
      900.000      119.627
      925.000      122.267
      950.000      122.230
      975.000      122.230
      1000.00      122.230
      1020.00      122.230
      1040.00      122.230
      1060.00      122.230
