/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090118.2433.txt
 -33.11 181.10  978.  330.  13 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -33.2 N,   180.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      33.1122
      1.00000      33.1122
      3.00000      33.1122
      7.00000      27.2497
      10.0000      24.1808
      20.0000      18.6566
      30.0000      16.6137
      40.0000      15.2745
      50.0000      14.4496
      70.0000      18.1296
      100.000      29.0851
      150.000      33.0616
      200.000      37.0381
      250.000      41.0146
      300.000      41.0146
      350.000      41.0146
      400.000      41.0992
      450.000      45.9555
      500.000      47.6505
      550.000      45.3450
      600.000      44.0200
      650.000      41.4506
      700.000      39.1821
      750.000      35.6793
      800.000      37.5436
      850.000      37.3800
      875.000      37.1419
      900.000      36.9038
      925.000      36.6656
      950.000      36.4275
      975.000      36.3583
      1000.00      36.3583
      1020.00      36.3583
      1040.00      36.3583
      1060.00      36.3583
