/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090114.2153.txt
  49.96 199.01  933.  330.  13 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   50.2 N,   200.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      54.5138
      1.00000      54.5138
      3.00000      54.5138
      7.00000      35.1003
      10.0000      28.2905
      20.0000      20.7933
      30.0000      18.1775
      40.0000      16.7690
      50.0000      15.8678
      70.0000      16.3334
      100.000      21.4744
      150.000      28.8565
      200.000      41.1277
      250.000      62.5145
      300.000      64.4690
      350.000      66.4236
      400.000      112.965
      450.000      125.299
      500.000      129.796
      550.000      136.216
      600.000      134.584
      650.000      140.977
      700.000      137.342
      750.000      133.708
      800.000      133.127
      850.000      131.723
      875.000      132.060
      900.000      132.453
      925.000      132.230
      950.000      132.230
      975.000      132.230
      1000.00      132.230
      1020.00      132.230
      1040.00      132.230
      1060.00      132.230
