/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090123.2403.txt
 -31.50 190.00  984.  329.  14 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -31.3 N,   190.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      33.6539
      1.00000      33.6539
      3.00000      33.6539
      7.00000      27.4386
      10.0000      24.1416
      20.0000      18.4049
      30.0000      16.3396
      40.0000      15.0348
      50.0000      14.3649
      70.0000      18.8285
      100.000      29.9658
      150.000      37.4017
      200.000      44.8377
      250.000      52.2736
      300.000      52.2736
      350.000      52.2736
      400.000      55.2144
      450.000      50.6582
      500.000      46.1556
      550.000      44.1636
      600.000      44.2458
      650.000      44.3279
      700.000      44.4100
      750.000      46.2771
      800.000      43.1700
      850.000      42.0580
      875.000      41.6033
      900.000      40.8800
      925.000      40.7767
      950.000      40.9167
      975.000      40.8720
      1000.00      40.8720
      1020.00      40.8720
      1040.00      40.8720
      1060.00      40.8720
