/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090109.2156.txt
  53.74 247.10  915.  345.  14 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   54.0 N,   247.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      65.2478
      1.00000      65.2478
      3.00000      65.2478
      7.00000      39.1078
      10.0000      30.1244
      20.0000      20.9699
      30.0000      18.3067
      40.0000      16.9702
      50.0000      16.1126
      70.0000      16.7920
      100.000      21.6465
      150.000      30.2469
      200.000      47.0554
      250.000      71.8663
      300.000      81.2953
      350.000      90.7244
      400.000      106.325
      450.000      114.510
      500.000      115.980
      550.000      128.350
      600.000      124.718
      650.000      124.039
      700.000      119.143
      750.000      118.350
      800.000      118.454
      850.000      118.664
      875.000      118.483
      900.000      123.887
      925.000      177.520
      950.000      177.520
      975.000      177.520
      1000.00      177.520
      1020.00      177.520
      1040.00      177.520
      1060.00      177.520
