/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090112.2101.txt
  73.38 208.85  978.  330.  13 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   72.9 N,   210.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      249.229
      1.00000      249.229
      3.00000      249.229
      7.00000      104.772
      10.0000      60.6462
      20.0000      22.2847
      30.0000      18.2235
      40.0000      17.5223
      50.0000      17.1610
      70.0000      16.1276
      100.000      18.0921
      150.000      24.9947
      200.000      38.3952
      250.000      62.6230
      300.000      91.7173
      350.000      120.812
      400.000      124.927
      450.000      125.462
      500.000      115.366
      550.000      127.671
      600.000      132.780
      650.000      140.773
      700.000      137.938
      750.000      135.103
      800.000      132.268
      850.000      129.433
      875.000      129.590
      900.000      137.977
      925.000      137.283
      950.000      136.333
      975.000      136.824
      1000.00      136.824
      1020.00      136.824
      1040.00      136.824
      1060.00      136.824
