/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090120.2339.txt
 -54.46 174.39  978.  330.  14 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -54.0 N,   175.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      27.7899
      1.00000      27.7899
      3.00000      27.7899
      7.00000      25.4858
      10.0000      24.2983
      20.0000      21.5412
      30.0000      18.8155
      40.0000      17.1773
      50.0000      16.0139
      70.0000      14.9352
      100.000      18.9087
      150.000      24.4683
      200.000      33.7305
      250.000      44.4245
      300.000      47.0212
      350.000      49.6180
      400.000      48.7580
      450.000      47.2630
      500.000      45.0540
      550.000      44.0889
      600.000      43.3162
      650.000      43.0183
      700.000      41.8085
      750.000      40.5986
      800.000      39.3887
      850.000      39.6710
      875.000      39.8600
      900.000      40.2183
      925.000      40.3217
      950.000      40.1450
      975.000      40.3800
      1000.00      40.3800
      1020.00      40.3800
      1040.00      40.3800
      1060.00      40.3800
