/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090118.2102.txt
 -15.44 188.86  998.  187.  18 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -16.1 N,   190.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      38.2734
      1.00000      38.2734
      3.00000      38.2734
      7.00000      29.3737
      10.0000      25.0937
      20.0000      17.9035
      30.0000      14.7805
      40.0000      13.4847
      50.0000      14.2616
      70.0000      25.5187
      100.000      45.4680
      150.000      49.7697
      200.000      54.0715
      250.000      54.1397
      300.000      53.6681
      350.000      53.5200
      400.000      52.7717
      450.000      52.6450
      500.000      51.7808
      550.000      50.9167
      600.000      50.3431
      650.000      49.9437
      700.000      50.5529
      750.000      50.3829
      800.000      50.3414
      850.000      50.2210
      875.000      50.4650
      900.000      50.7817
      925.000      50.8783
      950.000      51.4600
      975.000      52.0800
      1000.00      52.0800
      1020.00      52.0800
      1040.00      52.0800
      1060.00      52.0800
