/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090112.2121.txt
  74.79 207.26  978.  330.  15 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   74.8 N,   207.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      269.064
      1.00000      269.064
      3.00000      269.064
      7.00000      113.055
      10.0000      63.6221
      20.0000      22.2033
      30.0000      18.1557
      40.0000      17.5399
      50.0000      17.2277
      70.0000      16.1705
      100.000      18.0818
      150.000      25.1579
      200.000      39.2139
      250.000      63.6862
      300.000      92.3281
      350.000      120.970
      400.000      120.881
      450.000      129.243
      500.000      120.081
      550.000      135.812
      600.000      142.102
      650.000      139.305
      700.000      139.804
      750.000      132.602
      800.000      125.400
      850.000      128.238
      875.000      134.788
      900.000      138.570
      925.000      137.590
      950.000      136.910
      975.000      137.390
      1000.00      137.390
      1020.00      137.390
      1040.00      137.390
      1060.00      137.390
