/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090130.2001.txt
  35.42 264.04  969.  162.  18 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   35.1 N,   265.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      42.2274
      1.00000      42.2274
      3.00000      42.2274
      7.00000      29.3346
      10.0000      25.4974
      20.0000      19.8760
      30.0000      17.1287
      40.0000      15.5461
      50.0000      14.9004
      70.0000      20.5952
      100.000      28.1279
      150.000      40.6825
      200.000      50.1705
      250.000      92.5365
      300.000      111.500
      350.000      110.113
      400.000      114.454
      450.000      118.796
      500.000      123.719
      550.000      121.243
      600.000      121.546
      650.000      123.300
      700.000      124.818
      750.000      126.336
      800.000      129.479
      850.000      129.606
      875.000      130.767
      900.000      131.915
      925.000      132.303
      950.000      131.580
      975.000      131.650
      1000.00      131.650
      1020.00      131.650
      1040.00      131.650
      1060.00      131.650
