/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090116.2236.txt
  10.90 198.10  977.  330.  16 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   10.4 N,   197.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      41.9896
      1.00000      41.9896
      3.00000      41.9896
      7.00000      32.8198
      10.0000      28.0552
      20.0000      18.8137
      30.0000      14.7933
      40.0000      13.2262
      50.0000      15.4581
      70.0000      32.6652
      100.000      54.3021
      150.000      62.4537
      200.000      70.6054
      250.000      78.7570
      300.000      78.7570
      350.000      78.7570
      400.000      85.2267
      450.000      73.4580
      500.000      73.1000
      550.000      78.8922
      600.000      93.0587
      650.000      101.260
      700.000      86.7129
      750.000      79.8714
      800.000      81.6071
      850.000      91.1500
      875.000      77.3533
      900.000      74.1733
      925.000      71.7100
      950.000      70.7750
      975.000      71.5400
      1000.00      71.5400
      1020.00      71.5400
      1040.00      71.5400
      1060.00      71.5400
