/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090114.2021.txt
  55.19 197.27  939.  187.  17 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   55.9 N,   197.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      73.1592
      1.00000      73.1592
      3.00000      73.1592
      7.00000      41.8789
      10.0000      31.4940
      20.0000      21.0759
      30.0000      18.3536
      40.0000      17.0619
      50.0000      16.2374
      70.0000      16.0291
      100.000      19.8660
      150.000      25.9570
      200.000      32.0480
      250.000      40.4053
      300.000      60.8500
      350.000      86.6241
      400.000      98.7250
      450.000      114.342
      500.000      126.487
      550.000      132.949
      600.000      128.958
      650.000      128.411
      700.000      128.803
      750.000      129.484
      800.000      129.695
      850.000      129.905
      875.000      129.730
      900.000      129.547
      925.000      130.020
      950.000      130.194
      975.000      130.194
      1000.00      130.194
      1020.00      130.194
      1040.00      130.194
      1060.00      130.194
