/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090128.2239.txt
   0.23 266.28  971.  330.  14 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1    0.9 N,   267.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      42.9987
      1.00000      42.9987
      3.00000      42.9987
      7.00000      32.7187
      10.0000      28.0000
      20.0000      19.0760
      30.0000      14.8357
      40.0000      13.0452
      50.0000      15.4610
      70.0000      33.5413
      100.000      52.3931
      150.000      55.0644
      200.000      57.7358
      250.000      60.4071
      300.000      60.4071
      350.000      60.4071
      400.000      60.9400
      450.000      75.5850
      500.000      82.8730
      550.000      85.8422
      600.000      86.2300
      650.000      83.9333
      700.000      84.4089
      750.000      84.8844
      800.000      85.3600
      850.000      82.3940
      875.000      77.9950
      900.000      77.3433
      925.000      76.8600
      950.000      71.3867
      975.000      68.4250
      1000.00      68.4250
      1020.00      68.4250
      1040.00      68.4250
      1060.00      68.4250
