/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090123.2422.txt
 -30.59 191.36  982.  329.  13 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -31.3 N,   192.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      33.6539
      1.00000      33.6539
      3.00000      33.6539
      7.00000      27.4386
      10.0000      24.1416
      20.0000      18.4049
      30.0000      16.3396
      40.0000      15.0348
      50.0000      14.3649
      70.0000      18.9641
      100.000      29.9525
      150.000      39.0504
      200.000      48.1482
      250.000      57.2461
      300.000      57.2461
      350.000      57.2461
      400.000      57.7914
      450.000      54.6607
      500.000      46.4350
      550.000      47.0061
      600.000      43.4328
      650.000      43.8143
      700.000      44.7706
      750.000      45.5864
      800.000      45.9975
      850.000      43.7032
      875.000      42.5560
      900.000      41.4088
      925.000      40.2617
      950.000      40.2533
      975.000      40.8743
      1000.00      40.8743
      1020.00      40.8743
      1040.00      40.8743
      1060.00      40.8743
