/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090116.2147.txt
  14.39 199.29  976.  187.  16 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   14.2 N,   200.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      40.8859
      1.00000      40.8859
      3.00000      40.8859
      7.00000      32.4998
      10.0000      27.8351
      20.0000      18.6753
      30.0000      14.9768
      40.0000      13.5785
      50.0000      15.5212
      70.0000      31.1414
      100.000      51.4181
      150.000      57.1658
      200.000      62.9135
      250.000      80.3418
      300.000      85.6775
      350.000      92.1880
      400.000      78.7108
      450.000      76.9030
      500.000      79.0390
      550.000      89.5211
      600.000      102.035
      650.000      96.6988
      700.000      92.9313
      750.000      84.9657
      800.000      83.8767
      850.000      82.4300
      875.000      77.0267
      900.000      76.9667
      925.000      76.9667
      950.000      76.9667
      975.000      76.9667
      1000.00      76.9667
      1020.00      76.9667
      1040.00      76.9667
      1060.00      76.9667
