/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090123.2341.txt
 -33.01 188.26  984.  329.  11 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -33.2 N,   187.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      33.1122
      1.00000      33.1122
      3.00000      33.1122
      7.00000      27.2497
      10.0000      24.1808
      20.0000      18.6566
      30.0000      16.6137
      40.0000      15.2745
      50.0000      14.4496
      70.0000      18.0997
      100.000      28.5558
      150.000      36.7706
      200.000      44.9853
      250.000      53.2000
      300.000      53.2000
      350.000      53.2000
      400.000      54.6306
      450.000      54.8983
      500.000      47.1433
      550.000      45.6856
      600.000      44.6006
      650.000      44.4050
      700.000      43.5350
      750.000      44.6970
      800.000      44.1977
      850.000      43.6985
      875.000      43.4489
      900.000      43.1992
      925.000      42.9496
      950.000      42.7000
      975.000      42.5483
      1000.00      42.5483
      1020.00      42.5483
      1040.00      42.5483
      1060.00      42.5483
