/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090114.2501.txt
  35.98 201.81  944.  330.  13 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   35.1 N,   202.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      42.2274
      1.00000      42.2274
      3.00000      42.2274
      7.00000      29.3346
      10.0000      25.4974
      20.0000      19.8760
      30.0000      17.1287
      40.0000      15.5461
      50.0000      14.9004
      70.0000      20.0702
      100.000      30.7043
      150.000      58.1070
      200.000      85.5098
      250.000      112.912
      300.000      112.912
      350.000      112.912
      400.000      110.886
      450.000      112.876
      500.000      114.866
      550.000      114.563
      600.000      114.901
      650.000      111.951
      700.000      111.384
      750.000      111.571
      800.000      111.758
      850.000      111.498
      875.000      111.355
      900.000      114.927
      925.000      115.865
      950.000      116.150
      975.000      116.150
      1000.00      116.150
      1020.00      116.150
      1040.00      116.150
      1060.00      116.150
