/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090112.2006.txt
  69.74 211.38  998.  330.  15 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   69.2 N,   212.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      203.999
      1.00000      203.999
      3.00000      203.999
      7.00000      87.9646
      10.0000      53.8816
      20.0000      22.2279
      30.0000      18.3235
      40.0000      17.4736
      50.0000      17.0117
      70.0000      16.1122
      100.000      18.6048
      150.000      25.5861
      200.000      39.7616
      250.000      65.9691
      300.000      84.4319
      350.000      102.895
      400.000      99.8455
      450.000      96.7962
      500.000      113.961
      550.000      128.519
      600.000      129.183
      650.000      129.838
      700.000      131.386
      750.000      124.548
      800.000      125.942
      850.000      115.147
      875.000      121.855
      900.000      123.944
      925.000      126.033
      950.000      129.078
      975.000      130.598
      1000.00      135.443
      1020.00      135.443
      1040.00      135.443
      1060.00      135.443
