/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090126.0701.txt
 -25.36 237.77  981.  330.  14 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1  -25.6 N,   237.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      35.3661
      1.00000      35.3661
      3.00000      35.3661
      7.00000      27.9883
      10.0000      24.1887
      20.0000      17.9373
      30.0000      15.5333
      40.0000      14.2632
      50.0000      14.1790
      70.0000      22.8642
      100.000      33.6301
      150.000      45.0689
      200.000      46.6940
      250.000      48.3191
      300.000      49.9442
      350.000      49.9442
      400.000      49.4770
      450.000      49.3567
      500.000      46.7520
      550.000      47.6867
      600.000      48.8787
      650.000      49.7912
      700.000      50.8350
      750.000      49.2622
      800.000      47.6894
      850.000      46.1167
      875.000      45.9533
      900.000      45.7067
      925.000      43.9300
      950.000      43.2667
      975.000      43.9300
      1000.00      43.9300
      1020.00      43.9300
      1040.00      43.9300
      1060.00      43.9300
