/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/HIPPO_DATA/hippo1_20090109.2113.txt
  51.87 245.98  869.  187.  13 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
CO_QCLS extrapolated with CAM-Chem/MERRA monthly mean for month# 1   52.1 N,   245.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      59.1172
      1.00000      59.1172
      3.00000      59.1172
      7.00000      36.8815
      10.0000      29.0966
      20.0000      20.8786
      30.0000      18.2477
      40.0000      16.8737
      50.0000      15.9900
      70.0000      16.8696
      100.000      22.3706
      150.000      36.6278
      200.000      50.8850
      250.000      76.6888
      300.000      109.461
      350.000      101.093
      400.000      102.114
      450.000      108.425
      500.000      117.670
      550.000      119.249
      600.000      120.829
      650.000      122.408
      700.000      119.281
      750.000      118.187
      800.000      119.504
      850.000      120.185
      875.000      119.020
      900.000      119.020
      925.000      119.020
      950.000      119.020
      975.000      119.020
      1000.00      119.020
      1020.00      119.020
      1040.00      119.020
      1060.00      119.020
