/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-07.2538.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -11.54 190.61  991.  217.  20 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -12.3 N,   190.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      36.7870
      1.00000      36.7870
      3.00000      36.7870
      7.00000      29.8449
      10.0000      27.0981
      20.0000      19.3914
      30.0000      15.1539
      40.0000      14.0588
      50.0000      14.4144
      70.0000      23.8410
      100.000      43.7156
      150.000      51.9474
      200.000      60.1791
      250.000      60.7393
      300.000      61.3089
      350.000      59.4054
      400.000      55.3202
      450.000      54.9077
      500.000      54.7710
      550.000      54.6186
      600.000      56.1305
      650.000      57.6445
      700.000      56.7935
      750.000      57.3585
      800.000      59.4917
      850.000      60.1311
      875.000      60.6153
      900.000      61.7620
      925.000      64.8508
      950.000      65.2157
      975.000      65.9594
      1000.00      66.3426
      1020.00      66.3426
      1040.00      66.3426
      1060.00      66.3426
