/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-15.1603.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -26.34 331.79  996.  238.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -25.6 N,   332.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      33.5465
      1.00000      33.5465
      3.00000      33.5465
      7.00000      26.0615
      10.0000      24.9128
      20.0000      20.5960
      30.0000      17.3536
      40.0000      15.5489
      50.0000      14.7667
      70.0000      19.1616
      100.000      31.9758
      150.000      39.8208
      200.000      47.6659
      250.000      55.5110
      300.000      62.7723
      350.000      62.4571
      400.000      54.3494
      450.000      56.4230
      500.000      58.1943
      550.000      55.4601
      600.000      56.0849
      650.000      56.1485
      700.000      57.1253
      750.000      57.7656
      800.000      58.3436
      850.000      59.1065
      875.000      61.4587
      900.000      63.6364
      925.000      63.3436
      950.000      61.5700
      975.000      58.5600
      1000.00      57.8193
      1020.00      57.8193
      1040.00      57.8193
      1060.00      57.8193
