/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-01.2309.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  65.84 211.98  993.  217.  20 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   65.4 N,   212.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      21.5333
      1.00000      21.5333
      3.00000      21.5333
      7.00000      21.4449
      10.0000      20.5537
      20.0000      20.0251
      30.0000      19.8312
      40.0000      18.5743
      50.0000      17.2682
      70.0000      16.2470
      100.000      19.1299
      150.000      57.5648
      200.000      95.9997
      250.000      108.648
      300.000      107.893
      350.000      95.7762
      400.000      85.5000
      450.000      82.9430
      500.000      82.5378
      550.000      83.1340
      600.000      108.379
      650.000      116.177
      700.000      92.2379
      750.000      91.1588
      800.000      99.4285
      850.000      100.006
      875.000      101.461
      900.000      108.421
      925.000      116.540
      950.000      121.542
      975.000      134.901
      1000.00      128.707
      1020.00      128.707
      1040.00      128.707
      1060.00      128.707
