/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-06.2349.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  -0.93 193.87  989.  217.  20 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   -0.9 N,   195.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      44.4197
      1.00000      44.4197
      3.00000      44.4197
      7.00000      33.3984
      10.0000      29.1547
      20.0000      20.6529
      30.0000      15.2904
      40.0000      14.2264
      50.0000      14.6952
      70.0000      23.0536
      100.000      45.9287
      150.000      53.1478
      200.000      60.3670
      250.000      61.0282
      300.000      59.5814
      350.000      58.4739
      400.000      59.2784
      450.000      63.2597
      500.000      59.4520
      550.000      57.3206
      600.000      55.4812
      650.000      56.7388
      700.000      58.7027
      750.000      62.1352
      800.000      63.8159
      850.000      67.9870
      875.000      72.3296
      900.000      74.2215
      925.000      74.8113
      950.000      74.9068
      975.000      74.6728
      1000.00      75.7892
      1020.00      75.7892
      1040.00      75.7892
      1060.00      75.7892
