/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-17.1049.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  10.03 339.32  997.  262.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   10.4 N,   340.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      43.4109
      1.00000      43.4109
      3.00000      43.4109
      7.00000      32.7984
      10.0000      28.0772
      20.0000      19.5476
      30.0000      15.6658
      40.0000      14.6019
      50.0000      14.8492
      70.0000      22.0601
      100.000      47.8589
      150.000      70.0183
      200.000      92.1777
      250.000      114.337
      300.000      114.584
      350.000      123.603
      400.000      121.339
      450.000      123.147
      500.000      123.521
      550.000      130.748
      600.000      122.575
      650.000      91.7654
      700.000      95.3260
      750.000      116.675
      800.000      125.743
      850.000      134.564
      875.000      138.891
      900.000      140.831
      925.000      143.429
      950.000      148.459
      975.000      146.673
      1000.00      148.837
      1020.00      148.837
      1040.00      148.837
      1060.00      148.837
