/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-17.1218.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  19.18 339.03  996.  262.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   19.9 N,   340.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      42.0243
      1.00000      42.0243
      3.00000      42.0243
      7.00000      30.6775
      10.0000      26.2469
      20.0000      18.8458
      30.0000      15.9211
      40.0000      14.9218
      50.0000      15.0772
      70.0000      23.7337
      100.000      52.0810
      150.000      67.4246
      200.000      82.7682
      250.000      98.1119
      300.000      87.5996
      350.000      83.7899
      400.000      82.7448
      450.000      82.4656
      500.000      81.1626
      550.000      83.3675
      600.000      87.4778
      650.000      96.0112
      700.000      100.621
      750.000      95.8198
      800.000      104.057
      850.000      106.909
      875.000      97.7283
      900.000      87.6165
      925.000      82.7213
      950.000      99.3845
      975.000      97.8531
      1000.00      100.219
      1020.00      100.219
      1040.00      100.219
      1060.00      100.219
