/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-07-29.1644.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  19.52 239.48  996.  275.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 7   19.9 N,   240.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      41.3114
      1.00000      41.3114
      3.00000      41.3114
      7.00000      30.9436
      10.0000      26.4472
      20.0000      18.9569
      30.0000      15.9723
      40.0000      15.1741
      50.0000      15.7701
      70.0000      23.9765
      100.000      44.3990
      150.000      56.1234
      200.000      67.8478
      250.000      79.5723
      300.000      76.6412
      350.000      66.2176
      400.000      67.9147
      450.000      66.6362
      500.000      70.7881
      550.000      74.7736
      600.000      70.9114
      650.000      69.8568
      700.000      78.7572
      750.000      76.3555
      800.000      71.1279
      850.000      71.8693
      875.000      68.8439
      900.000      73.9689
      925.000      75.0563
      950.000      76.2820
      975.000      76.8049
      1000.00      76.3109
      1020.00      76.3109
      1040.00      76.3109
      1060.00      76.3109
