/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-20.1048.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  50.11 328.56  826.  300.  12 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   50.2 N,   327.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      27.0999
      1.00000      27.0999
      3.00000      27.0999
      7.00000      24.2858
      10.0000      22.2228
      20.0000      20.0388
      30.0000      18.9651
      40.0000      17.5680
      50.0000      16.3696
      70.0000      16.7553
      100.000      23.6360
      150.000      38.6383
      200.000      59.9219
      250.000      79.4471
      300.000      98.9723
      350.000      94.3631
      400.000      93.1278
      450.000      92.5798
      500.000      96.3721
      550.000      95.3153
      600.000      93.4571
      650.000      95.1065
      700.000      91.9814
      750.000      94.6776
      800.000      95.2927
      850.000      98.4987
      875.000      98.4987
      900.000      98.4987
      925.000      98.4987
      950.000      98.4987
      975.000      98.4987
      1000.00      98.4987
      1020.00      98.4987
      1040.00      98.4987
      1060.00      98.4987
