/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-22.1535.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  55.36 279.11  970.  228.  18 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   55.9 N,   280.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      24.4541
      1.00000      24.4541
      3.00000      24.4541
      7.00000      23.1355
      10.0000      21.4921
      20.0000      20.0018
      30.0000      19.3608
      40.0000      17.9992
      50.0000      16.7116
      70.0000      16.4382
      100.000      21.0361
      150.000      31.5385
      200.000      34.2986
      250.000      37.0587
      300.000      99.3990
      350.000      84.3598
      400.000      93.0210
      450.000      95.5775
      500.000      99.7297
      550.000      100.368
      600.000      101.409
      650.000      97.8460
      700.000      99.5974
      750.000      100.496
      800.000      98.7402
      850.000      98.4802
      875.000      98.0443
      900.000      97.2683
      925.000      96.3923
      950.000      98.0349
      975.000      100.449
      1000.00      100.449
      1020.00      100.449
      1040.00      100.449
      1060.00      100.449
