/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-15.1202.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -47.38 304.74  979.  301.  17 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -48.3 N,   305.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      38.8892
      1.00000      38.8892
      3.00000      38.8892
      7.00000      27.2142
      10.0000      24.5969
      20.0000      20.2900
      30.0000      18.0610
      40.0000      16.5241
      50.0000      15.4893
      70.0000      15.6227
      100.000      18.9647
      150.000      25.5573
      200.000      39.6821
      250.000      53.2708
      300.000      66.8594
      350.000      65.0728
      400.000      62.2534
      450.000      61.7364
      500.000      64.5801
      550.000      67.8595
      600.000      64.0810
      650.000      61.6454
      700.000      61.1882
      750.000      60.6639
      800.000      61.0635
      850.000      60.6167
      875.000      59.5685
      900.000      59.6293
      925.000      60.9519
      950.000      62.4114
      975.000      61.9044
      1000.00      61.9044
      1020.00      61.9044
      1040.00      61.9044
      1060.00      61.9044
