/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-07.2507.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  -8.66 191.87  989.  217.  20 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   -8.5 N,   192.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      40.7804
      1.00000      40.7804
      3.00000      40.7804
      7.00000      31.4842
      10.0000      27.9478
      20.0000      19.7009
      30.0000      15.0452
      40.0000      14.0027
      50.0000      14.4445
      70.0000      23.3922
      100.000      45.1210
      150.000      52.6996
      200.000      60.2782
      250.000      60.7019
      300.000      60.6944
      350.000      57.8287
      400.000      56.3717
      450.000      55.9308
      500.000      56.0944
      550.000      55.9755
      600.000      55.7815
      650.000      55.4465
      700.000      55.4104
      750.000      58.0517
      800.000      65.7362
      850.000      65.7525
      875.000      65.8748
      900.000      66.2291
      925.000      66.9087
      950.000      67.2821
      975.000      67.5974
      1000.00      67.0978
      1020.00      67.0978
      1040.00      67.0978
      1060.00      67.0978
