/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-20.1536.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  79.45 279.46  975.  228.  18 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   78.6 N,   280.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      19.8359
      1.00000      19.8359
      3.00000      19.8359
      7.00000      20.4335
      10.0000      20.0685
      20.0000      20.1694
      30.0000      20.1115
      40.0000      18.9673
      50.0000      17.6692
      70.0000      16.2690
      100.000      17.7012
      150.000      24.1517
      200.000      28.8640
      250.000      33.5762
      300.000      90.7142
      350.000      99.8141
      400.000      102.300
      450.000      103.549
      500.000      104.502
      550.000      100.863
      600.000      99.1962
      650.000      96.0665
      700.000      92.8294
      750.000      88.6344
      800.000      87.5929
      850.000      85.8418
      875.000      85.6616
      900.000      87.2053
      925.000      85.9215
      950.000      84.5360
      975.000      86.8276
      1000.00      86.8276
      1020.00      86.8276
      1040.00      86.8276
      1060.00      86.8276
