/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-13.3200.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -55.58 284.73  972.  302.  17 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -55.9 N,   285.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      95.7279
      1.00000      95.7279
      3.00000      95.7279
      7.00000      51.0782
      10.0000      28.3743
      20.0000      18.8712
      30.0000      17.8262
      40.0000      16.6851
      50.0000      15.8160
      70.0000      15.7568
      100.000      17.8845
      150.000      25.6605
      200.000      40.7818
      250.000      51.2561
      300.000      61.7303
      350.000      61.5155
      400.000      61.6559
      450.000      58.7500
      500.000      57.7263
      550.000      57.4033
      600.000      57.5584
      650.000      57.0488
      700.000      58.2684
      750.000      59.2547
      800.000      58.6863
      850.000      58.7483
      875.000      58.2137
      900.000      58.7571
      925.000      58.2144
      950.000      59.1159
      975.000      58.7412
      1000.00      58.7412
      1020.00      58.7412
      1040.00      58.7412
      1060.00      58.7412
