/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-07-29.1708.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  16.71 239.48  994.  262.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 7   16.1 N,   240.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      42.0564
      1.00000      42.0564
      3.00000      42.0564
      7.00000      31.9318
      10.0000      27.1728
      20.0000      19.0301
      30.0000      15.8029
      40.0000      15.0432
      50.0000      15.7615
      70.0000      25.0368
      100.000      46.1556
      150.000      56.7717
      200.000      67.3879
      250.000      78.0041
      300.000      71.0489
      350.000      66.7878
      400.000      63.0864
      450.000      62.2652
      500.000      63.5937
      550.000      65.9140
      600.000      67.0232
      650.000      66.0800
      700.000      79.5271
      750.000      83.2856
      800.000      71.9967
      850.000      71.9838
      875.000      67.4454
      900.000      71.3327
      925.000      72.5939
      950.000      74.7764
      975.000      76.4561
      1000.00      75.6062
      1020.00      75.6062
      1040.00      75.6062
      1060.00      75.6062
