/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-06.2310.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  -0.01 190.13  990.  393.  16 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   -0.9 N,   190.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      44.4197
      1.00000      44.4197
      3.00000      44.4197
      7.00000      33.3984
      10.0000      29.1547
      20.0000      20.6529
      30.0000      15.2904
      40.0000      14.2264
      50.0000      14.6952
      70.0000      22.7865
      100.000      46.5406
      150.000      50.4986
      200.000      54.4565
      250.000      58.4145
      300.000      58.4145
      350.000      58.4145
      400.000      58.4145
      450.000      59.9260
      500.000      56.8930
      550.000      55.7285
      600.000      55.2574
      650.000      54.3730
      700.000      56.8107
      750.000      60.3470
      800.000      64.0896
      850.000      62.6556
      875.000      74.9600
      900.000      75.6613
      925.000      76.9858
      950.000      77.5780
      975.000      77.3405
      1000.00      77.3262
      1020.00      77.3262
      1040.00      77.3262
      1060.00      77.3262
