/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-15.1858.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -10.69 343.77  998.  197.  20 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -10.4 N,   345.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      38.7297
      1.00000      38.7297
      3.00000      38.7297
      7.00000      30.7469
      10.0000      27.5497
      20.0000      19.4941
      30.0000      15.0638
      40.0000      14.0072
      50.0000      14.4166
      70.0000      21.3185
      100.000      40.7634
      150.000      53.4217
      200.000      66.0800
      250.000      83.3512
      300.000      92.4465
      350.000      105.904
      400.000      92.8286
      450.000      77.1845
      500.000      74.0449
      550.000      115.005
      600.000      80.3065
      650.000      83.8808
      700.000      87.8886
      750.000      119.912
      800.000      120.583
      850.000      153.905
      875.000      150.923
      900.000      139.728
      925.000      129.920
      950.000      124.384
      975.000      124.973
      1000.00      125.512
      1020.00      125.512
      1040.00      125.512
      1060.00      125.512
