/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-06.2008.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  13.75 188.59  993.  274.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   14.2 N,   187.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      42.7912
      1.00000      42.7912
      3.00000      42.7912
      7.00000      31.8748
      10.0000      27.2153
      20.0000      19.1083
      30.0000      15.7250
      40.0000      14.7182
      50.0000      14.9407
      70.0000      26.7178
      100.000      46.5979
      150.000      52.8582
      200.000      59.1185
      250.000      65.3788
      300.000      65.8891
      350.000      63.2767
      400.000      59.7105
      450.000      57.0057
      500.000      57.4316
      550.000      58.4976
      600.000      57.2531
      650.000      57.6319
      700.000      57.1897
      750.000      56.5013
      800.000      57.1067
      850.000      60.3224
      875.000      60.4988
      900.000      60.8125
      925.000      62.3855
      950.000      61.6619
      975.000      60.6575
      1000.00      59.9252
      1020.00      59.9252
      1040.00      59.9252
      1060.00      59.9252
