/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-01.1430.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  35.83 241.02  892.  301.  14 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   35.1 N,   240.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      35.4916
      1.00000      35.4916
      3.00000      35.4916
      7.00000      28.1180
      10.0000      24.6202
      20.0000      19.5120
      30.0000      16.9519
      40.0000      15.8467
      50.0000      15.5990
      70.0000      22.5004
      100.000      37.8872
      150.000      46.6728
      200.000      55.4584
      250.000      64.2440
      300.000      64.2440
      350.000      73.1113
      400.000      72.5460
      450.000      65.6606
      500.000      69.1140
      550.000      84.9478
      600.000      80.3823
      650.000      83.8541
      700.000      88.5239
      750.000      83.0623
      800.000      89.4156
      850.000      107.763
      875.000      113.325
      900.000      115.664
      925.000      115.664
      950.000      115.664
      975.000      115.664
      1000.00      115.664
      1020.00      115.664
      1040.00      115.664
      1060.00      115.664
