/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-15.1537.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -28.67 329.68  997.  262.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -29.4 N,   330.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      33.7200
      1.00000      33.7200
      3.00000      33.7200
      7.00000      25.9750
      10.0000      24.8603
      20.0000      20.8050
      30.0000      17.7082
      40.0000      15.8562
      50.0000      14.8966
      70.0000      17.7481
      100.000      28.5199
      150.000      53.1361
      200.000      77.7522
      250.000      102.368
      300.000      77.8075
      350.000      57.3721
      400.000      57.4853
      450.000      58.7868
      500.000      58.0137
      550.000      57.7336
      600.000      59.9280
      650.000      58.6351
      700.000      56.4217
      750.000      68.1485
      800.000      87.5831
      850.000      62.7245
      875.000      61.9273
      900.000      60.8343
      925.000      57.9591
      950.000      57.1432
      975.000      58.4772
      1000.00      59.0714
      1020.00      59.0714
      1040.00      59.0714
      1060.00      59.0714
