/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-01.2015.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  76.91 224.66  878.  275.  14 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   76.7 N,   225.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      19.9685
      1.00000      19.9685
      3.00000      19.9685
      7.00000      20.5359
      10.0000      20.1058
      20.0000      20.1494
      30.0000      20.0891
      40.0000      18.9281
      50.0000      17.6328
      70.0000      16.2387
      100.000      18.1670
      150.000      25.0446
      200.000      27.8577
      250.000      30.6708
      300.000      37.8697
      350.000      99.7374
      400.000      130.715
      450.000      104.286
      500.000      89.4549
      550.000      91.6587
      600.000      86.2955
      650.000      85.0821
      700.000      83.1763
      750.000      80.6314
      800.000      79.9155
      850.000      78.8908
      875.000      80.2224
      900.000      80.2224
      925.000      80.2224
      950.000      80.2224
      975.000      80.2224
      1000.00      80.2224
      1020.00      80.2224
      1040.00      80.2224
      1060.00      80.2224
