/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-08.2045.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -23.19 186.97  999.  227.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -23.7 N,   187.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      33.4692
      1.00000      33.4692
      3.00000      33.4692
      7.00000      26.1812
      10.0000      24.9921
      20.0000      20.4550
      30.0000      17.1102
      40.0000      15.3573
      50.0000      14.7073
      70.0000      18.9056
      100.000      34.4645
      150.000      44.9765
      200.000      55.4884
      250.000      66.0004
      300.000      61.3720
      350.000      58.4860
      400.000      57.9995
      450.000      57.9593
      500.000      54.6668
      550.000      54.9697
      600.000      66.8846
      650.000      64.1554
      700.000      62.6644
      750.000      61.8168
      800.000      61.6933
      850.000      62.1710
      875.000      61.4291
      900.000      62.0350
      925.000      62.2713
      950.000      61.8709
      975.000      61.7555
      1000.00      61.1275
      1020.00      61.1275
      1040.00      61.1275
      1060.00      61.1275
