/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-13.2404.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -53.17 184.56  991.  287.  18 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -54.0 N,   185.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      69.0466
      1.00000      69.0466
      3.00000      69.0466
      7.00000      40.1729
      10.0000      26.5671
      20.0000      19.2736
      30.0000      17.8929
      40.0000      16.6236
      50.0000      15.6860
      70.0000      15.3242
      100.000      17.6243
      150.000      24.1506
      200.000      39.8550
      250.000      50.2398
      300.000      60.6245
      350.000      57.2971
      400.000      59.0195
      450.000      59.6606
      500.000      59.2360
      550.000      60.1591
      600.000      63.9435
      650.000      61.2575
      700.000      59.2511
      750.000      58.6970
      800.000      60.1848
      850.000      59.0259
      875.000      59.3535
      900.000      59.6471
      925.000      60.0210
      950.000      60.3935
      975.000      60.7000
      1000.00      59.9492
      1020.00      59.9492
      1040.00      59.9492
      1060.00      59.9492
