/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-22.1335.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  63.23 295.21  948.  227.  17 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   63.5 N,   295.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      21.9472
      1.00000      21.9472
      3.00000      21.9472
      7.00000      21.6884
      10.0000      20.6844
      20.0000      20.0160
      30.0000      19.7635
      40.0000      18.4866
      50.0000      17.1754
      70.0000      16.1623
      100.000      19.1945
      150.000      28.2573
      200.000      47.1852
      250.000      66.1131
      300.000      95.8341
      350.000      105.417
      400.000      85.2731
      450.000      84.2701
      500.000      96.6242
      550.000      100.941
      600.000      97.0444
      650.000      94.8368
      700.000      89.7784
      750.000      93.3257
      800.000      95.8598
      850.000      98.7857
      875.000      97.5683
      900.000      98.6632
      925.000      99.0150
      950.000      94.4101
      975.000      94.4101
      1000.00      94.4101
      1020.00      94.4101
      1040.00      94.4101
      1060.00      94.4101
