/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-15.1225.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -45.74 307.97  978.  274.  18 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -46.4 N,   307.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      36.3584
      1.00000      36.3584
      3.00000      36.3584
      7.00000      26.2397
      10.0000      24.5269
      20.0000      20.5185
      30.0000      18.0964
      40.0000      16.5001
      50.0000      15.4475
      70.0000      15.6833
      100.000      19.4254
      150.000      26.1460
      200.000      41.4271
      250.000      56.7082
      300.000      56.9050
      350.000      64.4934
      400.000      62.9549
      450.000      61.7255
      500.000      64.5968
      550.000      66.0502
      600.000      60.3029
      650.000      61.9575
      700.000      61.0244
      750.000      59.1982
      800.000      58.9641
      850.000      58.7206
      875.000      59.0370
      900.000      59.6799
      925.000      59.0975
      950.000      59.7280
      975.000      60.0257
      1000.00      60.0257
      1020.00      60.0257
      1040.00      60.0257
      1060.00      60.0257
