/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-15.1106.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
 -50.70 296.64  979.  301.  17 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8  -50.2 N,   297.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      43.8304
      1.00000      43.8304
      3.00000      43.8304
      7.00000      29.3142
      10.0000      24.8688
      20.0000      20.0023
      30.0000      18.0127
      40.0000      16.5494
      50.0000      15.5372
      70.0000      15.5437
      100.000      18.5103
      150.000      25.1863
      200.000      39.4308
      250.000      50.3552
      300.000      61.2795
      350.000      63.3396
      400.000      62.1092
      450.000      62.9609
      500.000      63.5897
      550.000      62.7789
      600.000      61.4921
      650.000      59.9964
      700.000      58.9359
      750.000      59.7464
      800.000      62.7681
      850.000      59.6416
      875.000      60.2403
      900.000      60.5740
      925.000      61.8037
      950.000      62.0051
      975.000      60.7392
      1000.00      60.7392
      1020.00      60.7392
      1040.00      60.7392
      1060.00      60.7392
