/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-17.1301.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  24.05 339.27 1000.  263.  19 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   23.7 N,   340.0 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      40.7534
      1.00000      40.7534
      3.00000      40.7534
      7.00000      30.1051
      10.0000      25.8852
      20.0000      18.8473
      30.0000      16.0293
      40.0000      15.0369
      50.0000      15.1546
      70.0000      22.3308
      100.000      48.9054
      150.000      64.5952
      200.000      80.2850
      250.000      95.9747
      300.000      97.8813
      350.000      91.0126
      400.000      75.2799
      450.000      76.8013
      500.000      75.9232
      550.000      78.3383
      600.000      75.2902
      650.000      76.5018
      700.000      79.6646
      750.000      81.8126
      800.000      95.4529
      850.000      91.2149
      875.000      80.5108
      900.000      81.4887
      925.000      100.537
      950.000      104.348
      975.000      103.280
      1000.00      103.364
      1020.00      103.364
      1040.00      103.364
      1060.00      103.364
