/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom-1/RAW/ATom_raw_2016-08-06.1849.asc
/home/sma/WORKSHOP_FOR_MOPITT_V10_VALIDATION/ATom_DATA/ATom_merge_V2_1925/data/MER-1HZ_DC8_ATom-1_V2.nc
  17.66 197.12  996.  301.  18 (lat_N,lon_E,presmax_mbar,presmin_mbar, Ndata)
extrapolated with CAM-Chem/MERRA monthly mean for month# 8   18.0 N,   197.5 E
averaged to MOPITT 35 levels
      pres_mb      CO_ppbv
     0.200000      42.3441
      1.00000      42.3441
      3.00000      42.3441
      7.00000      31.0356
      10.0000      26.4939
      20.0000      18.8916
      30.0000      15.8563
      40.0000      14.8528
      50.0000      15.0333
      70.0000      25.4858
      100.000      45.3989
      150.000      51.3629
      200.000      57.3269
      250.000      63.2909
      300.000      63.2909
      350.000      63.0590
      400.000      61.6620
      450.000      57.2828
      500.000      59.9892
      550.000      57.4751
      600.000      55.2977
      650.000      55.3385
      700.000      54.3045
      750.000      54.3189
      800.000      54.0716
      850.000      57.6298
      875.000      59.3340
      900.000      59.6344
      925.000      59.8224
      950.000      60.6450
      975.000      61.6224
      1000.00      61.4685
      1020.00      61.4685
      1040.00      61.4685
      1060.00      61.4685
